dokid	anforande_nummer
GX10307	24
GX10307	27
GX10307	30
GX10307	31
GX10309	55
GX10309	58
GX10309	61
GX1031	33
GX1031	36
GX10311	25
GX10311	27
GX10311	29
GX10312	11
GX10312	15
GX10313	15
GX10313	16
GX10313	18
GX10313	19
GX10313	21
GX10319	50
GX1032	1
GX1032	3
GX1032	5
GX1032	6
GX1032	8
GX1032	9
GX10320	12
GX10322	9
GX10322	11
GX10322	13
GX10324	16
GX10324	18
GX10324	20
GX1033	48
GX1033	51
GX1033	54
GX10330	23
GX10330	26
GX10330	29
GX10331	38
GX10331	40
GX10331	42
GX10332	45
GX10332	49
GX10332	50
GX10332	52
GX10333	3
GX10333	6
GX10338	31
GX10338	32
GX10338	33
GX10338	34
GX10338	35
GX10338	36
GX10338	37
GX10339	32
GX10339	34
GX10339	36
GX10339	39
GX10339	40
GX1034	49
GX1034	52
GX1034	55
GX1034	57
GX10340	44
GX10340	45
GX10340	48
GX10340	49
GX10341	1
GX10341	3
GX10341	5
GX10341	7
GX10345	10
GX10345	11
GX10345	14
GX10345	15
GX10345	19
GX10347	26
GX10347	30
GX10348	36
GX10348	39
GX1035	1
GX1035	3
GX1035	5
GX1035	7
GX10351	3
GX10351	6
GX10353	39
GX10353	40
GX10353	42
GX10353	43
GX10353	44
GX10353	46
GX10353	47
GX10353	49
GX10353	50
GX10353	51
GX10353	53
GX10354	22
GX10354	24
GX10354	25
GX10354	27
GX10354	28
GX10354	30
GX10355	77
GX10355	79
GX10355	81
GX10356	84
GX10356	86
GX10356	88
GX10357	11
GX10357	14
GX10357	15
GX10357	17
GX10357	18
GX10357	19
GX10357	22
GX10357	24
GX10357	25
GX10357	26
GX10359	9
GX10359	11
GX10359	12
GX10359	16
GX10359	18
GX10359	19
GX10359	23
GX10359	25
GX10359	26
GX10360	130
GX10360	133
GX10360	136
GX10361	57
GX10368	71
GX10368	73
GX10368	75
GX10370	85
GX10370	87
GX10371	97
GX10372	102
GX10372	104
GX10372	106
GX10376	69
GX10376	72
GX10376	75
GX10376	76
GX10378	56
GX10378	58
GX10378	61
GX10379	8
GX10379	10
GX10379	12
GX10379	13
GX10379	15
GX10379	16
GX1038	10
GX1038	14
GX1038	18
GX1038	20
GX10386	63
GX10386	66
GX10387	79
GX10387	81
GX10387	83
GX1039	57
GX1039	60
GX1039	62
GX1039	64
GX1039	67
GX1039	69
GX1039	71
GX10392	2
GX10392	6
GX10392	10
GX10394	30
GX10394	32
GX10394	34
GX10395	14
GX10395	18
GX10396	86
GX10396	88
GX10413	116
GX10413	118
GX10413	120
GX10414	12
GX10414	15
GX10414	16
GX10414	19
GX1042	21
GX1042	24
GX1042	25
GX1042	28
GX1042	30
GX10421	31
GX10421	34
GX10421	37
GX10423	68
GX10423	69
GX10423	70
GX10423	71
GX10423	72
GX10423	73
GX10423	74
GX10424	23
GX10424	26
GX10425	93
GX10425	95
GX10425	97
GX10426	24
GX10426	25
GX10426	26
GX10426	27
GX10426	28
GX10426	29
GX10426	30
GX10429	100
GX10429	102
GX10429	104
GX10430	21
GX10430	22
GX10430	24
GX10430	25
GX10430	27
GX10434	80
GX10434	82
GX10434	85
GX10434	87
GX10434	90
GX10437	93
GX10437	95
GX10437	96
GX10437	98
GX10437	100
GX10437	101
GX10437	104
GX10439	1
GX10439	2
GX10439	3
GX10439	4
GX10439	5
GX10439	6
GX10439	7
GX10449	108
GX10449	111
GX10450	37
GX10450	39
GX10450	41
GX10453	138
GX10453	139
GX10453	140
GX10453	141
GX10453	142
GX10453	143
GX10453	144
GX10457	111
GX10457	113
GX10457	118
GX10457	120
GX10459	31
GX10459	34
GX10459	37
GX1046	35
GX1046	37
GX1046	40
GX1046	44
GX10462	38
GX10462	41
GX10462	44
GX1047	45
GX1047	48
GX1047	51
GX1047	53
GX10471	44
GX10471	45
GX10471	48
GX10471	49
GX10471	52
GX10475	132
GX10475	134
GX10475	136
GX1048	54
GX1048	58
GX1048	62
GX1048	64
GX10480	31
GX10480	35
GX10481	42
GX10481	45
GX10486	46
GX10486	49
GX10486	52
GX10486	54
GX10491	53
GX10491	56
GX10492	55
GX10492	57
GX10492	59
GX10492	61
GX10493	14
GX10493	16
GX10493	18
GX1050	16
GX1050	19
GX1050	20
GX1050	23
GX1051	25
GX1051	27
GX1051	29
GX1052	58
GX1052	61
GX1052	64
GX1052	66
GX1053	41
GX1053	44
GX1053	47
GX1061	33
GX1061	35
GX1061	37
GX1061	39
GX1061	41
GX1062	43
GX1062	45
GX1062	47
GX1067	66
GX1067	68
GX1067	70
GX1068	15
GX107	17
GX107	21
GX1072	23
GX1072	25
GX1072	26
GX1072	28
GX1072	29
GX1072	31
GX1072	32
GX1080	50
GX1080	52
GX1080	54
GX1085	67
GX1085	69
GX1085	71
GX1085	73
GX1088	25
GX1088	30
GX1090	59
GX1090	63
GX1092	27
GX1092	29
GX1092	31
GX1093	24
GX1093	26
GX1093	27
GX1093	29
GX1093	30
GX1093	31
GX1093	33
GX1093	34
GX1096	37
GX1096	40
GY01AU5	124
GY01AU5	125
GY01AU5	133
GY01AU5	135
GY01AU5	137
GY01AU5	139
GY01AU5	141
GY01AU5	142
GY01AU5	143
GY01AU5	145
GY01AU5	147
GY01AU9	49
GY01AU9	50
GY01AU9	51
GY01AU9	52
GY01AU9	53
GY01AU9	54
GY01AU9	56
GY01AU9	58
GY01AU9	61
GY01AU9	63
GY01AU9	70
GY01AU9	72
GY01AU9	75
GY01AU9	77
GY01AU9	89
GY01AU9	90
GY01AU9	91
GY01AU9	92
GY01AU9	93
GY01AU9	97
GY01AU9	98
GY01AU9	99
GY01AU9	100
GY01AU9	102
GY01AU9	104
GY01AU9	106
GY01AU9	108
GY01AU9	110
GY01AU9	111
GY01AU9	112
GY01AU9	113
GY01AU9	114
GY01AU9	115
GY01AU9	116
GY01AU9	117
GY01AU9	118
GY01CU13	152
GY01CU13	154
GY01CU13	155
GY01CU13	157
GY01CU13	159
GY01CU13	160
GY01CU13	161
GY01CU13	162
GY01CU13	163
GY01CU13	164
GY01CU13	165
GY01CU13	167
GY01CU13	169
GY01CU14	172
GY01CU14	173
GY01CU14	176
GY01CU14	178
GY01CU14	180
GY01CU15	123
GY01CU15	124
GY01CU15	126
GY01CU15	128
GY01CU15	130
GY01CU15	132
GY01CU16	33
GY01CU16	34
GY01CU16	37
GY01CU16	39
GY01CU16	42
GY01CU16	44
GY01CU16	46
GY01CU16	47
GY01CU16	48
GY01CU16	49
GY01CU16	50
GY01CU17	135
GY01CU17	138
GY01CU17	139
GY01CU18	134
GY01CU18	139
GY01CU20	29
GY01CU20	31
GY01CU22	14
GY01CU22	15
GY01CU22	21
GY01CU22	22
GY01CU22	23
GY01CU22	24
GY01CU22	25
GY01CU22	26
GY01CU22	27
GY01CU22	28
GY01CU22	29
GY01CU22	30
GY01CU22	31
GY01CU27	129
GY01CU27	133
GY01CU27	135
GY01CU27	137
GY01CU8	14
GY01CU8	19
GY01CU8	21
GY01CU8	28
GY01CU8	32
GY01CU8	34
GY01FiU1	3
GY01FiU1	5
GY01FiU1	7
GY01FiU1	8
GY01FiU1	9
GY01FiU1	10
GY01FiU1	11
GY01FiU1	12
GY01FiU1	13
GY01FiU1	14
GY01FiU1	16
GY01FiU1	18
GY01FiU1	25
GY01FiU1	27
GY01FiU1	38
GY01FiU1	40
GY01FiU1	42
GY01FiU1	44
GY01FiU1	46
GY01FiU1	48
GY01FiU1	50
GY01FiU1	52
GY01FiU1	55
GY01FiU1	57
GY01FiU1	63
GY01FiU1	67
GY01FiU1	68
GY01FiU14	2
GY01FiU14	4
GY01FiU14	6
GY01FiU18	1
GY01FiU18	4
GY01FiU18	6
GY01FiU20	3
GY01FiU20	4
GY01FiU20	5
GY01FiU20	6
GY01FiU20	7
GY01FiU20	8
GY01FiU20	9
GY01FiU20	10
GY01FiU20	12
GY01FiU20	14
GY01FiU20	15
GY01FiU20	16
GY01FiU20	17
GY01FiU20	18
GY01FiU20	25
GY01FiU20	27
GY01FiU20	30
GY01FiU20	32
GY01FiU23	3
GY01FiU23	4
GY01FiU23	6
GY01FiU23	8
GY01FiU27	1
GY01FiU27	3
GY01FiU27	5
GY01FiU27	6
GY01FiU27	7
GY01FiU27	8
GY01FiU27	9
GY01FiU3	123
GY01FiU3	125
GY01FiU3	127
GY01FiU3	128
GY01FiU3	129
GY01FiU3	130
GY01FiU3	131
GY01FiU3	132
GY01FiU3	133
GY01FiU3	136
GY01FiU30	81
GY01FiU30	82
GY01FiU30	83
GY01FiU30	84
GY01FiU30	85
GY01FiU30	86
GY01FiU30	87
GY01FiU30	88
GY01FiU30	89
GY01FiU30	90
GY01FiU30	91
GY01FiU30	92
GY01FiU30	93
GY01FiU30	94
GY01FiU30	95
GY01FiU30	96
GY01FiU30	97
GY01FiU30	98
GY01FiU30	99
GY01FiU30	100
GY01FiU30	101
GY01FiU30	102
GY01FiU30	104
GY01FiU30	106
GY01FiU31	109
GY01FiU31	111
GY01FiU37	12
GY01FiU37	20
GY01FiU4	138
GY01FiU40	1
GY01FiU45	53
GY01FiU45	54
GY01FiU45	55
GY01FiU45	57
GY01FiU45	59
GY01FiU45	61
GY01FiU45	63
GY01FiU45	66
GY01FiU45	67
GY01FiU45	68
GY01FiU45	69
GY01FiU45	70
GY01FiU45	71
GY01FiU45	72
GY01FiU45	73
GY01FiU45	74
GY01FiU45	75
GY01FiU45	76
GY01FiU45	77
GY01FiU45	78
GY01FiU45	79
GY01FiU45	80
GY01FiU5	141
GY01FiU5	142
GY01FöU2	157
GY01FöU2	167
GY01FöU2	168
GY01FöU2	169
GY01FöU5	146
GY01FöU5	148
GY01FöU5	150
GY01FöU5	153
GY01JuU10	57
GY01JuU10	59
GY01JuU10	65
GY01JuU10	67
GY01JuU10	68
GY01JuU11	10
GY01JuU11	14
GY01JuU11	16
GY01JuU12	148
GY01JuU12	156
GY01JuU12	157
GY01JuU12	159
GY01JuU12	161
GY01JuU12	163
GY01JuU12	165
GY01JuU25	96
GY01JuU25	97
GY01JuU25	100
GY01JuU27	133
GY01JuU27	134
GY01JuU27	137
GY01JuU27	138
GY01JuU27	139
GY01JuU27	140
GY01JuU27	141
GY01JuU27	142
GY01JuU27	143
GY01JuU27	145
GY01JuU27	146
GY01JuU27	148
GY01JuU27	150
GY01JuU27	153
GY01JuU27	155
GY01JuU27	157
GY01JuU27	159
GY01JuU28	48
GY01JuU28	50
GY01JuU28	74
GY01JuU28	77
GY01JuU28	79
GY01JuU4	157
GY01JuU4	159
GY01JuU4	160
GY01JuU4	163
GY01JuU4	165
GY01JuU4	168
GY01JuU6	22
GY01JuU6	25
GY01JuU7	163
GY01JuU7	164
GY01JuU7	166
GY01JuU7	171
GY01JuU7	175
GY01JuU7	177
GY01JuU8	30
GY01JuU8	32
GY01JuU8	57
GY01JuU9	127
GY01JuU9	128
GY01JuU9	130
GY01KU10	36
GY01KU10	40
GY01KU10	51
GY01KU10	52
GY01KU19	142
GY01KU19	143
GY01KU19	144
GY01KU22	206
GY01KU22	207
GY01KU22	209
GY01KU22	211
GY01KU22	214
GY01KU22	216
GY01KU22	219
GY01KU22	222
GY01KU22	223
GY01KU23	15
GY01KU23	16
GY01KU23	18
GY01KU23	20
GY01KU24	152
GY01KU24	158
GY01KU28	90
GY01KU28	93
GY01KU30	146
GY01KrU10	144
GY01KrU10	146
GY01KrU10	147
GY01KrU5	159
GY01KrU5	163
GY01KrU5	165
GY01KrU5	167
GY01KrU5	168
GY01KrU5	174
GY01KrU5	175
GY01KrU5	176
GY01KrU7	24
GY01KrU7	26
GY01KrU7	28
GY01KrU8	115
GY01KrU8	117
GY01KrU8	119
GY01KrU8	121
GY01KrU8	123
GY01KrU8	125
GY01KrU8	133
GY01KrU9	150
GY01KrU9	152
GY01KrU9	154
GY01KrU9	156
GY01MJU1	160
GY01MJU1	162
GY01MJU1	163
GY01MJU1	164
GY01MJU1	165
GY01MJU1	166
GY01MJU1	167
GY01MJU1	168
GY01MJU1	170
GY01MJU1	172
GY01MJU1	174
GY01MJU1	176
GY01MJU1	178
GY01MJU1	180
GY01MJU1	183
GY01MJU1	188
GY01MJU1	190
GY01MJU1	192
GY01MJU1	194
GY01MJU10	1
GY01MJU10	3
GY01MJU10	4
GY01MJU10	5
GY01MJU10	7
GY01MJU10	9
GY01MJU10	12
GY01MJU10	14
GY01MJU13	179
GY01MJU13	180
GY01MJU13	182
GY01MJU13	184
GY01MJU13	188
GY01MJU13	190
GY01MJU14	208
GY01MJU14	209
GY01MJU14	210
GY01MJU14	211
GY01MJU14	212
GY01MJU14	213
GY01MJU15	154
GY01MJU15	156
GY01MJU15	158
GY01MJU15	160
GY01MJU15	162
GY01MJU15	164
GY01MJU15	166
GY01MJU15	167
GY01MJU15	168
GY01MJU15	169
GY01MJU15	170
GY01MJU15	172
GY01MJU15	174
GY01MJU15	176
GY01MJU15	178
GY01MJU16	186
GY01MJU16	188
GY01MJU16	190
GY01MJU16	192
GY01MJU16	194
GY01MJU16	195
GY01MJU16	196
GY01MJU16	197
GY01MJU16	198
GY01MJU16	199
GY01MJU17	2
GY01MJU17	4
GY01MJU17	10
GY01MJU17	11
GY01MJU17	12
GY01MJU17	13
GY01MJU17	14
GY01MJU19	20
GY01MJU19	22
GY01MJU19	24
GY01MJU19	31
GY01MJU19	33
GY01MJU2	203
GY01MJU2	205
GY01MJU20	51
GY01MJU20	53
GY01MJU20	55
GY01MJU20	62
GY01MJU20	64
GY01MJU20	66
GY01MJU20	68
GY01MJU20	71
GY01MJU20	75
GY01MJU20	76
GY01MJU20	78
GY01MJU20	80
GY01MJU20	83
GY01MJU25	66
GY01MJU25	67
GY01MJU25	69
GY01MJU25	71
GY01MJU25	72
GY01MJU25	74
GY01MJU25	76
GY01MJU25	78
GY01MJU25	80
GY01MJU3	96
GY01MJU3	98
GY01MJU3	100
GY01MJU8	12
GY01MJU8	14
GY01MJU8	16
GY01MJU8	18
GY01MJU8	22
GY01MJU8	26
GY01NU1	47
GY01NU1	51
GY01NU1	52
GY01NU1	53
GY01NU1	54
GY01NU1	55
GY01NU1	57
GY01NU1	59
GY01NU1	61
GY01NU1	63
GY01NU1	65
GY01NU1	67
GY01NU1	75
GY01NU1	77
GY01NU1	79
GY01NU1	81
GY01NU1	82
GY01NU1	83
GY01NU1	84
GY01NU1	85
GY01NU1	86
GY01NU1	87
GY01NU1	88
GY01NU1	89
GY01NU1	90
GY01NU1	92
GY01NU1	94
GY01NU10	110
GY01NU10	112
GY01NU10	114
GY01NU3	254
GY01NU3	258
GY01NU3	259
GY01NU3	261
GY01NU3	263
GY01SfU10	212
GY01SfU10	215
GY01SfU10	223
GY01SfU10	225
GY01SfU10	227
GY01SfU10	228
GY01SfU10	229
GY01SfU10	230
GY01SfU10	231
GY01SfU10	233
GY01SfU10	234
GY01SfU12	2
GY01SfU12	3
GY01SfU12	4
GY01SfU12	5
GY01SfU12	8
GY01SfU12	9
GY01SfU12	10
GY01SfU5	8
GY01SfU5	10
GY01SfU5	12
GY01SfU5	14
GY01SfU5	16
GY01SkU20	31
GY01SkU20	36
GY01SkU20	51
GY01SkU21	59
GY01SkU21	61
GY01SkU21	63
GY01SkU21	65
GY01SkU21	67
GY01SkU21	69
GY01SkU21	71
GY01SkU21	73
GY01SkU21	74
GY01SkU21	76
GY01SkU21	78
GY01SkU21	80
GY01SkU21	82
GY01SkU25	21
GY01SkU25	23
GY01SkU37	3
GY01SkU37	6
GY01SkU37	7
GY01SkU37	8
GY01SkU37	9
GY01SkU37	10
GY01SkU37	13
GY01SoU10	175
GY01SoU11	231
GY01SoU11	235
GY01SoU11	237
GY01SoU11	245
GY01SoU15	133
GY01SoU15	139
GY01SoU15	142
GY01SoU15	144
GY01SoU16	176
GY01SoU16	179
GY01SoU16	204
GY01SoU17	38
GY01SoU17	40
GY01SoU17	42
GY01SoU17	44
GY01TU12	171
GY01TU12	172
GY01TU12	175
GY01TU12	176
GY01TU12	179
GY01TU12	181
GY01TU12	183
GY01TU12	185
GY01TU12	187
GY01TU13	150
GY01TU13	154
GY01TU13	156
GY01TU13	166
GY01TU13	167
GY01TU13	168
GY01TU13	169
GY01TU13	170
GY01TU13	172
GY01TU13	174
GY01TU16	192
GY01TU16	194
GY01TU16	196
GY01TU16	197
GY01TU16	199
GY01TU16	201
GY01TU18	183
GY01TU18	184
GY01TU18	193
GY01TU18	201
GY01TU18	203
GY01TU18	205
GY01TU18	209
GY01TU19	5
GY01TU19	6
GY01TU20	47
GY01TU20	51
GY01TU20	53
GY01TU20	55
GY01TU20	56
GY01TU20	60
GY01TU20	62
GY01TU20	64
GY01TU21	16
GY01TU21	18
GY01TU21	20
GY01TU21	21
GY01TU22	96
GY01TU22	99
GY01TU22	101
GY01TU22	103
GY01TU22	104
GY01TU22	105
GY01TU22	108
GY01TU22	109
GY01TU22	110
GY01TU24	70
GY01TU24	73
GY01TU24	74
GY01TU24	75
GY01TU24	76
GY01TU24	77
GY01TU24	79
GY01TU24	81
GY01TU24	83
GY01TU24	85
GY01TU24	86
GY01TU24	88
GY01TU24	90
GY01TU24	92
GY01TU24	94
GY01TU25	75
GY01UU11	167
GY01UU11	169
GY01UU11	177
GY01UU11	178
GY01UU11	179
GY01UU11	180
GY01UU11	181
GY01UU11	182
GY01UU11	183
GY01UU11	185
GY01UU11	187
GY01UU11	188
GY01UU13	191
GY01UU13	193
GY01UU13	195
GY01UU13	198
GY01UU13	199
GY01UU15	140
GY01UU15	142
GY01UU15	144
GY01UU15	145
GY01UU15	146
GY01UU15	147
GY01UU15	148
GY01UU15	149
GY01UU15	156
GY01UU15	158
GY01UU15	160
GY01UU15	162
GY01UU4	67
GY01UU4	68
GY01UU4	69
GY01UU4	70
GY01UU4	71
GY01UU4	72
GY01UbU10	1
GY01UbU10	4
GY01UbU10	6
GY01UbU11	19
GY01UbU11	21
GY01UbU11	25
GY01UbU11	27
GY01UbU11	28
GY01UbU12	92
GY01UbU12	94
GY01UbU12	95
GY01UbU12	96
GY01UbU12	97
GY01UbU12	98
GY01UbU12	99
GY01UbU12	100
GY01UbU12	101
GY01UbU12	102
GY01UbU12	103
GY01UbU12	104
GY01UbU12	105
GY01UbU12	107
GY01UbU12	109
GY01UbU15	26
GY01UbU15	27
GY01UbU15	28
GY01UbU15	29
GY01UbU15	31
GY01UbU16	22
GY01UbU6	6
GY01UbU6	8
GY01UbU6	12
GY01UbU6	14
GY01UbU6	16
GY01UbU6	17
GY01UbU6	20
GY01UbU6	22
GY01UbU8	115
GY01UbU8	116
GY01UbU8	118
GY01UbU8	120
GY01UbU8	127
GY01UbU8	129
GY01UbU8	131
GY101	20
GY101	21
GY101	22
GY101	23
GY101	24
GY101	25
GY10101	1
GY10101	2
GY10101	3
GY10101	5
GY10101	6
GY10101	7
GY10101	8
GY10101	10
GY10101	11
GY10101	12
GY10101	13
GY10101	14
GY10101	16
GY10101	17
GY10105	1
GY10105	2
GY10105	3
GY10105	4
GY10105	5
GY10105	6
GY10105	7
GY10107	52
GY10107	55
GY10107	58
GY10109	41
GY10109	42
GY10109	46
GY10109	47
GY10110	158
GY10110	160
GY10110	162
GY10111	8
GY10111	10
GY10111	12
GY10111	14
GY10112	165
GY10112	167
GY10112	169
GY10114	61
GY10114	65
GY10114	69
GY10115	34
GY10115	35
GY10115	36
GY10115	37
GY10115	38
GY10115	39
GY10115	40
GY10117	41
GY10117	42
GY10117	44
GY10117	45
GY10117	47
GY10117	48
GY10117	49
GY10119	19
GY10119	21
GY10119	23
GY1012	7
GY1012	10
GY1012	12
GY1012	15
GY1012	17
GY10120	4
GY10120	6
GY10120	7
GY10120	9
GY10120	10
GY10121	2
GY10121	3
GY10121	4
GY10121	6
GY10121	7
GY10121	9
GY10123	76
GY10123	78
GY10123	80
GY10123	82
GY10125	13
GY10125	19
GY10125	26
GY10126	26
GY10126	28
GY10126	30
GY10127	13
GY10127	15
GY10127	17
GY10127	19
GY10127	21
GY10128	33
GY10128	35
GY10128	37
GY1013	3
GY1013	6
GY1013	8
GY1013	12
GY10130	3
GY10130	7
GY10130	9
GY10130	12
GY10131	44
GY10131	46
GY10131	47
GY10131	48
GY10131	49
GY10131	50
GY10131	51
GY10131	52
GY10131	53
GY10131	54
GY10132	55
GY10132	57
GY10133	60
GY10133	61
GY10133	62
GY10133	63
GY10133	64
GY10133	65
GY10133	66
GY10134	67
GY10134	69
GY10134	71
GY10134	73
GY10136	74
GY10136	75
GY10136	76
GY10136	77
GY10136	78
GY10136	79
GY10137	57
GY10137	58
GY10137	60
GY10137	61
GY10137	63
GY10138	80
GY10138	81
GY10138	82
GY10138	83
GY10138	84
GY10138	85
GY10138	86
GY10138	87
GY10138	88
GY10138	89
GY10138	90
GY10138	91
GY10138	92
GY10139	40
GY10139	42
GY10139	44
GY1014	13
GY1014	16
GY1014	18
GY1014	21
GY1014	23
GY10141	18
GY10141	19
GY10141	21
GY10141	22
GY10141	23
GY10141	24
GY10141	26
GY10141	27
GY10141	28
GY10141	29
GY10141	30
GY10141	31
GY10141	32
GY10141	33
GY10142	34
GY10142	35
GY10142	36
GY10142	37
GY10142	38
GY10142	39
GY10142	40
GY10142	41
GY10142	42
GY10142	43
GY10144	68
GY10144	72
GY10145	48
GY10145	51
GY10146	31
GY10146	32
GY10146	35
GY10146	37
GY10147	56
GY10147	59
GY10147	63
GY1015	9
GY1015	11
GY1015	13
GY10150	17
GY10150	18
GY10150	22
GY10150	23
GY10150	27
GY10150	28
GY10150	29
GY10151	2
GY10151	4
GY10151	6
GY10152	1
GY10153	9
GY10153	11
GY10153	13
GY10155	76
GY10155	77
GY10155	79
GY10155	80
GY10155	82
GY10155	83
GY10155	84
GY10156	1
GY10156	3
GY10156	5
GY10156	7
GY1016	26
GY1016	29
GY1016	32
GY10161	33
GY10161	34
GY10161	35
GY10161	36
GY10162	104
GY10162	106
GY10162	108
GY10162	110
GY10163	24
GY10163	25
GY10163	27
GY10163	28
GY10163	30
GY10163	31
GY10163	32
GY10164	20
GY10164	21
GY10164	22
GY10164	24
GY10164	25
GY10164	26
GY10164	27
GY10164	29
GY10164	30
GY10164	31
GY10166	21
GY10166	24
GY10166	25
GY10166	28
GY10167	25
GY10167	26
GY10167	29
GY10167	30
GY1017	46
GY1017	47
GY1017	48
GY1017	50
GY1017	51
GY1017	52
GY1017	54
GY1017	55
GY1017	56
GY10171	1
GY10171	3
GY10171	5
GY10171	7
GY10172	10
GY10172	13
GY10172	14
GY10172	17
GY10173	4
GY10173	8
GY10175	2
GY10175	4
GY10175	6
GY10176	9
GY10176	10
GY10176	12
GY10176	13
GY10176	15
GY10177	18
GY10177	20
GY10177	22
GY10178	31
GY10178	33
GY10178	35
GY10179	13
GY10179	17
GY10179	21
GY1018	16
GY1018	17
GY1018	18
GY1018	19
GY1018	20
GY1018	21
GY1018	22
GY1018	23
GY10180	38
GY10180	40
GY10180	42
GY10181	53
GY10181	56
GY10182	1
GY10182	2
GY10182	3
GY10182	4
GY10182	5
GY10182	6
GY10182	7
GY10182	8
GY10182	9
GY10183	45
GY10183	47
GY10183	49
GY10184	82
GY10184	83
GY10184	86
GY10184	87
GY10184	90
GY10188	111
GY10188	112
GY10188	113
GY10188	114
GY10188	115
GY1019	26
GY1019	30
GY10190	12
GY10190	18
GY10192	65
GY10192	68
GY10192	71
GY10193	118
GY10193	119
GY10193	120
GY10193	121
GY10193	122
GY10193	123
GY10193	124
GY10193	125
GY10197	105
GY10197	107
GY10197	109
GY10198	10
GY10198	12
GY10198	14
GY10198	16
GY10199	126
GY10199	128
GY10199	130
GY10199	132
GY102	26
GY102	27
GY102	28
GY102	29
GY102	30
GY102	31
GY102	32
GY102	33
GY102	34
GY102	35
GY102	36
GY1020	2
GY1020	4
GY10200	45
GY10200	49
GY10200	52
GY10200	54
GY10200	55
GY10201	17
GY10201	19
GY10201	21
GY10201	23
GY10203	58
GY10203	59
GY10203	61
GY10203	62
GY10203	63
GY10203	65
GY10203	66
GY10203	67
GY10204	57
GY10204	58
GY10204	59
GY10204	60
GY10204	61
GY10204	62
GY10204	63
GY10205	50
GY10205	51
GY10205	52
GY10205	53
GY10205	54
GY10205	55
GY10205	56
GY1021	16
GY1021	17
GY1021	20
GY1021	21
GY10211	2
GY10211	4
GY10211	6
GY10213	57
GY10213	59
GY10213	61
GY10214	68
GY10214	70
GY10214	72
GY10214	73
GY10214	75
GY10215	1
GY10215	2
GY10215	3
GY10215	4
GY10215	5
GY10215	6
GY10215	7
GY10216	27
GY10216	30
GY10216	33
GY10217	113
GY10217	115
GY10217	117
GY10218	2
GY10218	3
GY10218	7
GY10218	8
GY10218	12
GY10218	13
GY10219	43
GY10219	45
GY10219	47
GY10220	8
GY10220	10
GY10220	12
GY10220	14
GY10222	31
GY10222	33
GY10222	35
GY10224	12
GY10224	15
GY10226	37
GY10226	38
GY10226	39
GY10226	43
GY10226	44
GY10226	45
GY10226	46
GY10226	49
GY10228	51
GY10228	53
GY10228	55
GY1023	17
GY1023	21
GY10230	82
GY10230	85
GY10231	102
GY10231	104
GY10231	105
GY10231	107
GY10231	108
GY10231	110
GY10231	111
GY10233	95
GY10233	98
GY10233	101
GY10233	104
GY10233	107
GY10235	76
GY10235	77
GY10235	79
GY10235	80
GY10235	81
GY10235	82
GY10235	84
GY10235	85
GY10235	86
GY10235	87
GY10236	88
GY10236	89
GY10236	90
GY10236	93
GY10236	94
GY10236	95
GY10236	98
GY10236	99
GY10236	100
GY10236	101
GY10240	127
GY10240	128
GY10240	130
GY10240	131
GY10240	133
GY10241	19
GY10241	20
GY10241	21
GY10241	26
GY10241	27
GY10241	28
GY10242	53
GY10242	56
GY10242	59
GY10243	58
GY10243	59
GY10243	60
GY10243	62
GY10243	63
GY10244	37
GY10244	39
GY10244	41
GY10245	8
GY10245	9
GY10245	10
GY10245	11
GY10245	12
GY10245	13
GY10245	14
GY10245	15
GY10245	16
GY10245	17
GY10245	18
GY10246	19
GY10246	21
GY10246	23
GY10246	25
GY10247	25
GY10247	26
GY10247	29
GY10248	94
GY10248	98
GY10249	64
GY10249	66
GY10249	68
GY10249	70
GY1025	37
GY1025	40
GY1025	44
GY10250	9
GY10250	11
GY10250	13
GY10251	3
GY10251	5
GY10251	7
GY10252	104
GY10252	106
GY10252	108
GY10253	15
GY10253	17
GY10253	20
GY10253	23
GY10255	2
GY10255	4
GY10255	6
GY10259	36
GY10259	38
GY10259	40
GY1026	3
GY1026	7
GY1026	11
GY10260	63
GY10260	64
GY10260	65
GY10260	67
GY10260	68
GY10260	69
GY10262	34
GY10262	35
GY10262	36
GY10262	38
GY10262	39
GY10262	41
GY10263	124
GY10263	127
GY10263	129
GY10263	132
GY10263	134
GY10265	136
GY10265	137
GY10265	138
GY10265	139
GY10265	140
GY10265	141
GY10265	142
GY10266	2
GY10266	4
GY10266	6
GY10267	1
GY10267	2
GY10267	3
GY10267	4
GY10267	5
GY10267	6
GY10267	7
GY10267	8
GY10267	9
GY10268	37
GY10268	38
GY10268	38
GY10268	39
GY10268	40
GY10268	41
GY10268	42
GY10269	143
GY10269	145
GY10269	147
GY10269	149
GY1027	1
GY1027	2
GY1027	4
GY1027	5
GY1027	6
GY1027	7
GY1027	8
GY10274	42
GY10274	44
GY10274	46
GY10274	48
GY10274	50
GY10275	73
GY10275	76
GY10277	23
GY10277	26
GY10277	29
GY10277	30
GY10277	31
GY10277	33
GY10277	34
GY10277	35
GY10278	53
GY10278	54
GY10278	55
GY10278	56
GY10278	57
GY10278	58
GY10278	59
GY10279	60
GY10279	61
GY10279	62
GY10279	63
GY10279	64
GY10279	65
GY10279	66
GY10279	67
GY10279	68
GY10281	69
GY10281	71
GY10281	73
GY10282	75
GY10282	76
GY10282	77
GY10282	78
GY10283	79
GY10283	81
GY10283	83
